mora,atraso,vivienda,edad,dias_lab,exp_sf,nivel_ahorro,ingreso,linea_sf,deuda_sf,score,zona,clasif_sbs,nivel_educ
0,1,1,28,3359,3,12,1412.49,7902.02,0,199,15,4,2
0,0,1,35,3868,3,12,2950,121543.4,2552.44,195,7,0,3
0,0,1,25,4874,3,12,2500,121543.4,2346.29,194,15,0,3
0,0,1,32,4721,3,12,2850,1008.08,0,192,6,1,2
0,7,1,35,5056,60,12,3600,4883.28,2292.39,188,12,1,3
0,0,1,27,4721,11,12,4180,824.02,177.65,219,15,0,3
0,0,1,22,4904,41,12,1400,8315.8,8870.82,175,15,0,3
0,0,1,31,5513,3,12,2000,4025.58,0,215,15,1,3
0,0,2,36,6913,3,12,2120,121543.4,3936.39,213,2,0,2
0,0,1,31,4904,9,12,2300,9449.9,4002.08,200,15,1,3
0,0,1,29,4690,61,12,2500,2984.22,4670.78,200,15,4,3
0,0,2,31,4874,99,12,27718,49994.16,1647.89,219,11,1,3
0,2,2,40,6000,59,0,27214,121543.4,0,218,15,1,3
0,11,1,39,4448,36,12,2200,506.23,9282.62,192,14,1,2
0,21,2,32,5560,45,12,2721.47,121543.4,7771.35,211,16,2,2
0,0,1,24,4264,16,12,2800,4600,6195.27,181,4,0,3
0,24,2,48,5391,46,12,5953,21912.44,2527.25,212,15,0,3
0,0,1,39,10900,65,7,2693.13,7129.24,1080.15,202,15,1,3
0,0,1,24,4721,31,12,2100,3183.36,1402.58,200,15,0,3
0,0,1,39,3656,7,12,1070.83,500,3737.65,177,15,0,2
0,25,1,32,4386,40,12,1173.6,8936.11,0,177,15,1,2
0,0,1,41,4904,3,12,1500,121543.4,0,190,15,0,3
0,0,2,32,5725,37,12,5203,7985.34,2274.51,223,15,1,3
0,0,1,32,4200,3,12,2901.19,121543.4,0,213,12,0,1
0,0,1,37,4205,3,12,3500,121543.4,0,202,15,0,3
0,0,1,37,4205,3,12,3500,121543.4,0,202,15,0,3
0,1,1,40,3991,12,12,1250,500,3198.66,180,4,0,2
0,2,1,35,6731,51,12,2000,121543.4,0,207,6,0,3
0,0,2,54,7520,83,12,10046,30740.74,3817.64,218,15,1,3
0,51,1,40,6243,55,12,2500,2630.99,0,197,14,2,2
0,51,1,40,6243,55,12,2500,2630.99,0,197,14,2,2
0,0,2,29,4570,27,12,3500,15534.18,1569.26,238,15,1,3
0,0,1,31,6731,3,12,1554.85,4812,1111.07,177,15,0,2
0,0,2,34,8162,43,12,1391.4,3000,1941.97,198,13,0,2
0,0,2,45,3987,3,12,763.55,121543.4,2708.81,231,12,0,3
0,5,1,29,4233,37,12,2400,10.69,2994.27,214,15,1,3
0,2,1,31,4751,3,12,4500,121543.4,1342.65,212,7,0,3
0,0,0,55,4251,3,12,2372.72,121543.4,5841.2,197,12,0,2
0,2,1,27,5909,20,12,2561.45,5754.89,0,187,15,2,3
0,0,2,46,4083,22,12,15600,2119.54,7216.9,236,15,0,3
0,0,1,24,6456,19,12,2100,2260,629.66,206,7,0,2
0,0,2,30,4629,36,12,3337.2,7700,951.32,233,15,0,3
0,0,1,40,3352,3,12,2005,12280,1275.34,181,14,1,3
0,0,1,25,4509,3,12,5200,1465.81,0,194,6,1,3
0,0,1,45,3527,10,12,858.88,500,4155.88,180,15,0,2
0,0,1,46,4874,9,12,1700,121543.4,1726,185,15,0,2
0,0,1,48,6456,90,12,30000,121543.4,10073.78,197,15,0,1
0,1,2,63,10108,3,12,30000,121543.4,0,213,15,0,2
0,0,2,27,4417,17,12,2100,2200,4021.78,207,15,0,3
0,8,1,62,6334,3,12,7485.57,121543.4,0,204,15,0,2
0,0,1,47,4281,3,12,1280,10088,1630.56,160,15,1,2
0,2,1,34,4223,8,12,2888.87,1656,5209.56,213,8,0,2
0,1,1,24,3857,3,12,2055.37,750,3298.76,173,15,0,2
0,2,1,31,5452,3,12,2200,3146.75,8616.62,195,20,0,3
0,0,1,51,4375,13,12,1072.25,2750,3541.68,180,15,0,2
0,0,1,30,5939,45,12,3500,2330.55,1446.41,200,15,0,3
0,0,1,32,5421,29,12,4000,1565.31,16.38,214,4,0,3
0,1,2,43,3930,24,12,1288.39,2900,4819.81,201,10,0,2
0,0,1,35,4509,37,12,9650,950.34,3847.54,221,15,0,3
0,1,2,34,4995,74,12,4700,2658.33,733.94,214,15,1,3
0,2,2,28,5402,29,12,1893.27,6009.04,70.16,199,15,2,2
0,26,1,25,4598,17,12,2900,2965.27,1732.34,213,13,0,3
0,2,1,43,5939,3,12,2000,772.12,2056.79,193,12,3,3
0,27,2,32,5666,26,12,4238.25,14972.06,4835.81,230,15,1,2
0,0,1,53,5270,97,12,3000,1095.2,0,193,16,1,3
0,2,2,54,4813,3,12,1558.02,121543.4,0,201,8,0,2
0,0,1,38,4478,29,12,13400,26100,0,195,15,0,3
0,24,1,28,7461,28,12,4107.72,3972.78,474.55,194,7,0,3
0,4,1,25,4629,55,12,2100,4000,9408.58,195,15,3,3
0,0,1,41,7339,23,12,1500,507.52,2828,187,15,0,2
0,2,1,29,4428,3,12,1179.94,121543.4,0,175,15,0,2
0,0,1,57,4782,24,12,1500,121543.4,1164.75,204,6,0,3
0,1,1,28,4174,28,12,1760,16203.11,6143.87,207,7,0,3
0,0,2,39,5482,80,12,12300,786.74,73.39,215,15,0,0
0,2,2,33,6365,3,12,2700,121543.4,10316.96,211,15,0,2
0,21,1,56,14917,108,6,22505,121543.4,57094.38,226,18,1,3
0,0,2,34,3899,3,12,1550,770,1108.58,191,2,0,2
0,0,1,32,3779,1,12,3800,2000,19727.9,212,15,0,3
0,0,1,32,7735,3,12,2500,3963.74,3604.02,183,11,1,2
0,0,1,31,6000,31,12,3500,2042.95,0,185,15,1,2
0,0,2,46,12514,41,12,2800,22039.1,4172.47,209,15,0,2
0,1,2,38,7278,81,12,8500,706.06,0,195,2,0,3
0,2,1,32,4858,3,12,2058.82,121543.4,9298.31,188,15,0,3
0,2,1,49,12849,60,12,2250,590.91,1764.68,200,11,0,3
0,0,2,31,4386,12,12,5396.35,4812.59,642.29,226,15,0,3
0,0,2,48,5179,16,12,1366,121543.4,0.5,203,6,0,3
0,0,1,32,3640,3,12,915.94,121543.4,9836.18,195,5,0,3
0,0,1,48,6059,21,12,3800,6344.87,4629.86,200,15,0,3
0,0,1,36,5026,43,12,763.29,5257.86,1731.12,175,7,0,2
0,8,1,27,4874,7,12,1500,9376.11,2196.33,174,15,0,3
0,0,1,52,5786,38,12,8500,70410,1727.27,216,14,0,2
0,0,2,44,6456,92,12,19100,501.18,0.5,233,15,2,2
0,3,1,34,5939,3,0,8500,83005,0.5,182,15,0,3
0,0,1,39,9409,81,12,12500,1176.51,249.07,168,14,0,2
0,0,1,24,4205,16,12,800,2028.36,717.79,192,12,0,3
0,6,1,34,7400,93,12,3250,2866.58,105.2,195,15,1,3
0,0,1,35,7339,71,9,7200,45989.08,27695.3,216,15,0,3
0,0,1,25,6090,30,12,975.3,14037.04,493.89,170,15,0,3
0,0,1,28,4935,30,12,2500,10480,884.91,195,4,0,3
0,0,1,24,4386,14,12,2446.21,121543.4,0.5,180,15,0,2
0,0,1,48,6182,3,12,2500,13938.13,0.5,197,15,0,2
0,0,2,52,3377,25,10,1211.88,2780,11243.52,199,11,0,2
0,0,1,33,3779,10,12,2800,14304.04,2477.97,212,15,0,3
0,0,1,27,4751,35,12,3800,5520,1051.87,192,15,3,2
0,28,1,37,3868,49,11,23555,33750,6454.08,177,15,1,3
0,6,2,37,7431,89,12,5444,11956.19,0.5,221,13,1,3
0,0,1,36,3290,3,12,3955.98,121543.4,2518.98,194,15,0,2
0,1,2,33,4721,3,12,1800,5134.69,0.5,200,14,0,3
0,28,1,37,5056,25,11,2600,5045,10604.44,194,13,1,2
0,0,2,49,6151,41,12,3500,7603.41,1391.03,216,4,0,2
0,0,1,30,4310,3,12,4490.86,121543.4,0.5,219,13,0,3
0,0,1,35,5817,45,12,1415,9752.63,914.9,182,15,1,3
0,31,1,27,5329,55,12,1757,9286.97,2216.57,202,15,2,3
0,0,1,33,7796,3,12,1200,121543.4,4690.8,169,15,0,3
0,0,1,50,5878,35,12,2500,121543.4,0.5,212,14,0,3
0,0,1,25,3708,10,12,706.82,2200,259.38,196,15,0,3
0,28,2,32,6031,30,12,5254,4365.67,946.59,214,15,1,3
0,0,1,31,4356,16,12,1500,3330,0.5,187,15,0,2
0,0,2,35,4264,66,12,8000,42147.6,4295.07,221,15,1,3
0,2,2,55,5635,121,12,10000,20000,40180.78,200,13,4,3
0,2,1,24,4113,3,12,2700,4600,14092.07,193,15,0,3
0,2,2,39,4509,116,12,10000,64674.15,57094.38,235,15,1,3
0,0,1,48,4113,3,12,1400,600,3127.15,170,7,0,3
0,0,2,51,8496,3,12,1686.55,121543.4,4353.97,204,9,0,2
0,0,2,47,6456,79,12,16750,68804.29,14033.29,196,15,0,0
0,0,1,35,6609,34,12,1300,9082.47,2830.17,177,15,1,2
0,2,2,27,5345,3,12,1322.93,121543.4,3135.28,193,6,0,3
0,0,2,37,5056,63,12,23600,35908.36,0.5,216,15,1,3
0,0,1,37,7826,59,12,2600,8800.04,0.5,194,15,1,2
0,0,1,36,5544,78,12,13500,5953.39,1118.52,214,11,0,3
0,0,1,27,4214,16,12,1071.72,3700,0.5,188,15,0,2
0,0,2,30,4904,47,12,2700,3968.54,1145.45,238,15,0,3
0,0,1,48,8739,67,12,1643.62,121543.4,1925.52,185,15,0,2
0,0,2,32,4629,36,12,2200,13113.6,19948.21,233,14,0,3
0,0,1,28,3991,29,12,2000,19726,4311.29,202,15,1,3
0,1,1,31,4629,10,12,937.67,2200,3384.88,175,15,0,2
0,7,1,46,6548,113,12,30000,16000,57094.38,205,15,0,3
0,18,1,56,5301,3,12,2800,3955.72,0.5,212,15,1,3
0,0,2,33,4174,41,12,7500,28521.65,0.5,224,7,0,3
0,2,1,31,4119,18,12,1131.14,121543.4,1644.75,175,2,3,2
0,17,2,64,6456,3,10,1090.63,2965.45,0.5,229,20,0,2
0,0,1,47,4904,3,12,3646.99,121543.4,0.5,182,15,0,3
0,0,1,37,8708,3,12,1200,3208.16,0.5,215,15,2,2
0,0,2,29,7400,32,12,4568,2767.54,175.04,233,15,2,3
0,0,1,32,4233,34,12,3800,10049.23,7855.84,200,2,0,3
0,0,2,29,3840,3,12,2920,4040,26045.76,211,13,0,2
0,2,1,38,7217,3,12,1520.8,1250,2877.87,179,2,2,2
0,1,1,39,4751,3,12,8000,121543.4,0.5,200,6,0,3
0,2,2,54,4325,112,0,18000,121543.4,22889.24,204,15,1,3
0,0,1,28,6456,1,8,2100,994.67,0.5,195,4,0,3
0,0,2,39,4874,3,12,1500,121543.4,0.5,196,23,0,2
0,0,2,31,4052,51,12,7189,45488,7437.5,238,15,1,3
0,0,0,40,8070,35,0,25389,7726.98,1476,172,15,0,3
0,2,1,35,3868,16,12,2214.48,5400,3711.45,182,12,0,2
0,4,1,26,3321,58,5,2000,63511.7,0.5,162,13,0,3
0,0,2,26,3656,21,12,3500,5620,15338.77,232,13,0,3
0,0,1,40,4021,120,12,4000,25050,0.5,202,15,0,3
0,0,1,26,4144,18,12,2100,2900,934.8,189,15,0,3
0,25,1,36,3857,23,9,1166.72,3295,0.5,177,4,0,2
0,0,2,35,7217,46,12,9000,20280.88,3489.45,216,15,2,3
0,0,1,47,6456,20,12,2100,685.9,0.5,169,15,1,2
0,85,1,47,12879,26,2,3750,121543.4,14982.3,224,15,0,3
0,0,1,32,4721,40,12,2100,8230.99,672.64,200,15,0,3
0,0,1,26,4205,3,12,3000,121543.4,0.5,194,15,0,3
0,4,2,42,10961,83,12,6031.26,9379.45,16362.9,204,15,2,3
0,0,1,22,3687,20,12,2100,1700,0.73,195,2,0,3
0,0,2,53,15587,5,0,6763,121543.4,0.5,213,15,0,3
0,6,1,33,6578,3,12,2000,1062.93,0.5,188,15,0,3
0,0,1,29,3718,14,12,851.38,500,1157.18,173,15,0,2
0,0,2,45,6821,79,12,8300,10613.65,0.5,223,15,0,3
0,0,1,29,4813,9,12,2708.44,1435.75,1081.46,201,15,0,3
0,0,1,33,5421,3,12,800,2230,3894.59,187,15,1,2
0,0,1,39,8953,21,0,9055,121335.08,1857.24,202,15,0,3
0,0,2,33,6274,89,12,5500,16717.84,0.5,219,15,1,3
0,0,1,35,3878,3,12,772.37,4951.25,1064.52,196,15,1,2
0,0,2,47,5725,3,12,5000,1183.26,0.5,236,15,2,3
0,0,1,33,6882,41,12,2100,902.08,892.93,233,15,0,3
0,0,1,46,10018,3,12,2300,121543.4,16939.44,197,12,0,2
0,5,2,41,5513,100,12,11755,36740,1677.43,201,13,0,3
0,0,1,30,4105,25,12,1999.34,3250,9177.64,180,12,0,2
0,0,1,50,6456,27,12,6600,2153.12,0.5,216,7,0,2
0,0,1,26,4205,3,12,4000,28446.46,57094.38,213,15,1,3
0,0,1,43,4721,66,12,2500,8483.32,2765.2,217,13,1,3
0,10,1,38,7035,3,12,3800,338.39,409.41,194,6,1,2
0,0,2,59,6000,51,12,2400,763.94,1050.53,207,12,0,2
0,0,1,33,4995,9,8,5000,4150,3052.74,195,2,0,3
0,1,2,58,12665,87,11,3400,12506.58,8077,238,13,0,3
0,0,0,34,4539,24,12,1858.37,2600,1289.19,200,7,0,3
0,0,1,49,7857,30,0,5946,21110.66,0.5,207,15,0,3
0,0,1,48,7704,39,12,1673,121543.4,8389.61,185,15,0,2
0,0,2,42,5513,47,12,2400,7727.78,1061.2,216,15,0,2
0,0,1,41,6274,38,12,4000,4466.02,3495.14,197,15,0,2
0,0,2,37,4995,3,12,2000,121543.4,0.5,209,21,0,3
0,7,1,27,4904,3,6,2500,121543.4,3899.78,169,13,0,3
0,15,1,23,3637,3,12,1473.77,4040,3450.82,180,15,1,2
0,0,2,61,6090,59,6,2100,14360,0.5,218,7,0,3
0,0,1,30,3868,41,12,2300,17640.3,13665.95,211,15,0,2
0,1,2,30,3976,18,12,1036.9,4085.95,1188.86,213,2,0,2
0,2,2,42,6640,92,12,12021,12929.51,3942.57,217,15,2,3
0,27,2,56,6243,110,0,3392,41466.98,56989.35,238,8,1,3
0,2,1,31,4598,3,12,1000,1895.76,1861.76,168,15,0,2
0,0,2,35,4935,74,12,4815,29517.65,2938.41,235,7,0,3
0,2,2,65,3595,48,12,5000,2000,28704.66,238,15,0,3
0,3,1,49,14218,3,12,2400,121543.4,0.5,183,7,0,2
0,2,1,37,5144,83,12,4346.45,7000,4582.34,202,16,0,3
0,0,2,45,8313,86,0,19800,38186.13,0.5,204,15,1,3
0,0,1,29,3836,56,12,1793.44,121543.4,16571.26,192,4,0,2
0,0,2,49,13061,100,0,2760,42826.51,696.77,209,13,1,3
0,0,1,29,5482,28,12,2500,8614.3,179.68,212,15,1,3
0,0,1,27,5574,29,12,700,15886.57,127.33,204,15,0,3
0,0,2,50,10534,103,12,4201.52,49672.2,9283.59,216,15,1,2
0,0,1,36,5360,3,12,7600,8394.65,0.5,202,15,1,3
0,0,1,24,3899,3,12,2500,121543.4,0.5,181,15,0,3
0,0,1,43,11388,3,12,1200,383.17,2248.7,183,7,0,3
0,20,1,49,4205,64,0,9000,33225,5226.08,205,14,0,3
0,0,2,33,5421,60,12,4700,18281.69,2759.98,223,15,0,3
0,1,1,28,6206,3,12,1062.02,5855.88,546.19,175,7,0,2
0,2,2,53,6762,3,12,976,6540,2194.91,199,15,0,2
0,0,2,51,11875,39,11,6200,38141.18,28.37,224,4,0,3
0,0,2,52,7186,39,12,19250,97508.76,25550.58,224,15,0,3
0,0,1,34,5725,3,12,2800,4004.44,0.5,197,15,0,3
0,0,1,30,4935,23,12,8000,18725,9196.92,219,15,1,3
0,0,1,32,5939,3,12,4500,121543.4,4544.46,200,6,0,3
0,55,1,35,8892,65,9,11700,1800.22,3903.81,203,15,2,3
0,0,2,40,7765,27,12,2100,3644.11,1230.37,213,20,0,2
0,22,1,26,6090,14,12,3575.67,1500,2649.65,169,15,0,2
0,0,1,50,7217,23,12,2950,121543.4,5991.45,197,13,0,2
0,1,2,36,9531,88,12,30000,1407.43,1389.76,233,2,0,3
0,0,1,31,5513,84,12,3600,12247.52,0.5,200,15,0,3
0,8,1,26,6031,19,12,1000,600,0.5,169,15,0,2
0,0,1,57,6456,90,12,30000,59260.1,23714.45,225,15,0,1
0,0,2,50,5270,76,0,4500,2645.63,0.5,199,15,1,3
0,25,1,39,4746,11,12,695.45,900,0.5,194,7,2,2
0,0,1,24,4874,43,12,864.82,4898,0.5,159,15,2,3
0,0,2,43,7917,106,12,13660,121543.4,8338.46,224,15,1,3
0,0,1,24,3960,14,12,2100,3480,1061.71,190,15,0,3
0,0,1,48,6731,87,12,3800,16699.83,0.54,200,15,0,3
0,0,2,45,7948,94,12,3170,6644.36,531.77,235,15,1,2
0,0,2,25,3960,13,12,3913.92,5192,1554.68,213,12,0,3
0,0,2,44,6578,22,11,15000,9658.8,0.5,224,7,1,3
0,27,1,53,15406,19,12,2300,409.92,319.04,201,15,0,2
0,0,1,37,4264,21,0,2300,14704.68,0.5,193,15,0,2
0,0,1,47,10139,16,12,393.79,54996.82,8882.79,200,15,1,3
0,0,1,41,4509,33,12,25000,10755.32,0.5,205,13,1,3
0,0,1,30,5087,30,12,9500,3905.98,0.5,200,15,0,3
0,0,1,34,7886,88,12,6059.25,1823.17,1933.76,202,15,1,3
0,0,2,40,5544,114,12,17700,71562.04,13890.96,250,15,1,3
0,0,1,34,4478,25,12,6000,3000,57.62,202,15,0,3
0,1,1,28,5452,29,12,2880,6352.4,0.5,199,15,1,3
0,0,2,54,4264,68,12,15000,51496.35,6792.01,217,7,3,3
0,4,1,29,3960,47,12,2334.21,121543.4,5115.9,219,15,0,3
0,0,2,44,6090,106,6,26242,31706.18,57094.38,224,15,0,3
0,0,1,35,4904,54,12,944.52,9710,0.5,177,15,0,2
0,0,1,29,3443,40,12,4950,3000,2917.61,207,15,0,3
0,0,1,29,4212,24,12,1579.58,3591.39,5768.56,207,15,0,3
0,23,1,33,5847,102,12,2400,17690,9708.52,212,15,2,3
0,0,1,33,6425,13,12,1850,3124.53,0.5,215,15,1,3
0,0,1,31,3809,22,12,2926.52,1400,482,192,15,0,2
0,0,1,31,4843,17,12,2331.82,18696,3900.42,195,14,1,3
0,0,1,30,4086,17,12,2160.44,3824.42,9321.01,188,15,1,3
0,0,1,33,4174,3,12,2326.88,4715.8,5937.22,180,15,0,2
0,0,1,31,4113,3,12,2500,121543.4,0.5,200,15,0,3
0,0,1,27,4478,33,12,1272.05,4745,5658.77,196,15,1,3
0,0,1,33,5391,73,12,5500,23270,57094.38,200,15,1,3
0,0,1,26,3930,15,12,6055,12529.67,6198.68,194,23,2,3
0,0,1,53,8466,98,12,2873,2723.02,3864.59,205,15,2,3
0,0,1,35,4233,41,12,3000,3900.25,0.5,202,15,2,3
0,1,2,47,6031,85,12,20000,52577.18,15164.74,224,15,1,3
0,50,1,32,5513,69,12,2100,22332.68,1288.25,221,15,2,3
0,0,1,31,5909,3,12,1440,1521.82,0.5,195,14,0,3
0,0,2,49,3868,3,12,2000,1400,0.5,226,15,1,3
0,1,2,61,9378,3,12,2892.58,68.99,0.5,238,14,1,3
0,0,1,35,3640,3,12,7356,121543.4,19983.16,202,20,0,3
0,24,1,58,4782,55,12,7500,12236.92,15896.08,233,15,2,3
0,0,2,60,4926,3,12,3231.34,121543.4,1755.48,230,18,0,2
0,0,2,31,4083,7,12,2228.21,6402,1345.24,212,10,0,3
0,0,2,30,4629,93,2,5000,14999.04,2773.49,219,4,1,3
0,0,1,61,5786,83,12,2300,2669.29,0.5,219,15,1,3
0,2,2,32,5939,55,12,3600,121543.4,0.5,211,4,0,2
0,0,1,40,3840,29,12,3680.54,121543.4,0.5,176,15,0,2
0,0,2,52,4570,30,12,10500,13053.32,1635.82,222,15,1,3
0,0,1,28,4264,3,12,2800,7408.6,8350.88,195,15,1,3
0,0,1,27,5056,52,12,2300,9145.92,8643.07,208,15,0,3
0,25,1,36,4478,38,12,6000,25795,57094.38,202,15,1,3
0,0,1,49,6913,98,12,2300,21627.61,1299.37,212,7,0,3
0,0,1,33,4629,13,12,2500,3120,2091.67,195,15,0,3
0,0,1,32,3840,3,12,1500,121543.4,10432.55,181,15,0,3
0,0,1,43,4000,69,12,2133.63,5729.66,2434.58,197,15,0,2
0,1,2,50,6090,88,12,9000,47978.75,7342.61,204,15,2,3
0,0,1,31,5785,61,12,1050.81,8810,9423.13,175,15,0,2
0,0,1,37,4813,42,12,1408.21,18986.26,1175.62,201,15,1,2
0,0,1,28,4660,6,12,1800,3899.74,3598.66,183,15,0,3
0,6,1,30,3503,13,0,17000,15600,718.42,194,15,0,3
0,0,2,53,4205,3,12,3717,121543.4,57094.38,254,15,0,0
0,0,1,44,3899,113,12,14583,105300,57094.38,185,20,0,3
0,8,2,64,20700,123,0,23300,69814.12,7713.08,218,12,1,3
0,4,1,29,4264,42,12,3370.62,9922.46,7820.89,219,15,1,3
0,0,2,27,3840,58,12,2500,13900,626.24,224,7,0,2
0,0,2,56,5421,3,12,6000,121543.4,0.5,224,15,0,3
0,14,1,34,4995,11,3,3800,9100,0.5,182,14,1,3
0,2,2,54,12026,3,12,2323.55,121543.4,18241.97,224,2,0,3
0,0,2,46,6059,69,12,1946,6668.53,21108.62,206,15,0,3
0,1,1,43,6212,3,12,10000,121543.4,0.5,200,2,0,3
0,0,1,37,6090,5,12,3000,121543.4,0.5,194,15,0,2
0,0,1,31,4995,38,12,3000,34863.79,0.5,185,15,0,2
0,0,1,46,3321,95,0,22700,121543.4,0.5,200,15,0,3
0,2,1,45,4995,12,12,3000,7000,17902.37,205,5,0,3
0,0,1,24,4325,16,12,1566.73,3540,1705.56,178,7,0,3
0,2,1,32,6151,71,12,5462.77,6187.24,0.5,206,15,1,3
0,0,1,40,4874,98,12,2500,16737.76,332.69,211,15,0,2
0,0,1,30,4264,28,11,5500,15885.49,3838.74,219,15,1,3
0,0,2,25,4509,24,12,1850.46,15109.59,2077.83,196,15,0,3
0,0,1,45,3718,118,12,7797.66,58971.56,11269.08,200,7,0,3
0,0,1,39,6335,3,0,10000,2470,42485.58,177,5,0,3
0,0,1,30,3868,1,12,2422.65,6100,0.5,202,15,4,3
0,0,2,39,4721,47,8,6025,69065.69,40557.73,221,15,1,3
0,24,1,32,4052,16,12,3555,23604,13271.91,200,15,1,3
0,0,1,27,3723,12,12,1533.41,1700,10165.39,185,6,0,3
0,0,1,46,10779,81,12,2200,3080.98,4514.39,208,15,0,3
0,0,1,54,8039,119,12,7461.05,16978.43,17712.61,223,16,0,2
0,0,1,25,4264,35,12,2100,4735,2021.78,189,11,1,3
0,0,1,39,5209,3,4,6138,6670.83,57094.38,207,15,0,3
0,0,1,38,5301,5,12,3504.37,10797.6,10819.94,202,4,0,3
0,0,2,32,6178,3,12,760.56,300,3273.43,194,20,0,2
0,0,1,40,5603,15,0,3785,16864.03,0.5,204,15,0,3
0,0,1,44,11204,3,12,1600,121543.4,410.49,182,15,0,2
0,0,1,25,3352,22,12,2100,1100,4321.65,208,15,0,3
0,0,1,36,5786,3,12,3200,7883.58,2961.02,221,15,0,3
0,2,1,45,4386,3,12,2500,121543.4,2950.93,197,4,0,2
0,0,1,29,4487,16,12,6200,6800,10858.13,175,15,0,3
0,2,1,53,4448,33,12,7600,34700,9260.32,217,15,1,3
0,0,1,36,3991,15,12,3848,26900,5540.17,194,15,0,2
0,0,2,39,7096,90,12,6727,35977.96,6268.98,215,15,0,3
0,0,1,34,4660,23,12,896.58,1940,4489.06,177,18,0,2
0,0,1,45,5026,73,0,6395,24977.14,22774.84,205,8,0,3
0,1,1,36,3779,3,12,3550,26023.5,0.5,202,15,0,3
0,0,1,42,4144,17,12,1400,1450,6301.63,185,15,0,3
0,0,1,28,4021,15,12,9100,18600,7402.15,213,15,0,3
0,0,1,28,5360,3,12,1200,1729,0.5,176,15,0,3
0,8,1,59,5240,51,12,2088.23,7500,1221.77,199,15,0,2
0,2,1,47,11569,3,12,3698.98,121543.4,17266.83,195,19,0,0
0,1,1,34,4332,31,12,2288.95,10200,4810.91,190,10,1,3
0,0,1,36,6121,3,12,12500,9254.78,0.5,195,15,0,3
0,0,1,36,5329,80,12,2346,8196.45,4468.89,220,15,0,2
0,0,1,28,6456,29,12,6700,121543.4,152.38,219,15,0,3
0,0,1,36,4660,15,0,3351.83,7737.12,0.5,182,20,0,3
0,36,1,27,3687,16,12,880,121543.4,1686.83,177,15,0,3
0,0,1,34,7704,30,12,13709,1280.14,28.13,214,15,0,3
0,0,2,45,7083,22,12,989.8,2000,0.5,199,11,0,2
0,2,1,42,5628,3,12,2668.54,9420,17120.42,200,15,0,3
0,0,0,33,4736,20,12,3373.88,660,0.5,179,2,0,2
0,0,2,44,4964,7,8,15000,48000,5807,219,15,0,3
0,0,1,32,5513,8,12,2050,1550,5024.66,180,11,0,2
0,0,1,55,7066,43,12,2200,3446.96,3309.12,219,4,2,3
0,0,1,52,3744,15,12,953.16,121543.4,1410.39,173,8,0,2
0,0,1,31,3980,10,12,1550.89,3459.31,4768.74,185,6,0,3
0,0,2,27,4083,14,12,2000,6380,1710.19,215,8,0,3
0,27,1,44,10077,97,12,2034,11362.32,2640.59,178,15,0,2
0,0,1,32,4478,14,12,1214.66,3118.33,0.5,176,15,0,3
0,0,1,24,5179,25,12,3500,3057.28,5177.31,195,15,1,3
0,0,1,34,5421,18,12,1400,27093.6,1437.03,177,11,0,2
0,0,1,40,4049,26,12,6333.92,121543.4,0.5,190,4,0,2
0,0,2,32,4598,3,12,2546,9381.36,8838.78,212,15,0,3
0,0,1,39,6274,28,12,4985.79,8001.18,0.5,200,15,0,3
0,2,1,36,4732,3,12,3059.46,1000,0.5,196,13,2,2
0,21,2,44,4021,88,5,3500,121543.4,0.5,217,12,3,3
0,0,1,50,13091,77,12,4287,4874.61,2128.39,217,15,2,3
0,0,2,34,6195,25,12,1384.57,5564.65,1185.98,220,11,0,2
0,1,1,30,5574,37,12,3000,16647.12,6502.28,212,15,0,3
0,1,1,33,5117,3,12,1700,121543.4,0.5,190,4,0,3
0,0,1,33,4205,3,0,2500,0.26,0.5,180,15,0,3
0,0,1,42,3626,100,10,11834.43,30300,5869.97,205,13,2,3
0,1,2,57,6335,8,12,2500,121543.4,977.79,212,8,0,3
0,0,1,28,5148,34,12,5200,781.4,2624.01,200,15,0,3
0,0,1,34,3779,3,12,1660,10153.77,6352.22,190,15,1,3
0,1,1,28,6821,52,12,5274,9323.11,4282.25,192,15,0,2
0,24,1,31,7217,84,2,7506,6363.88,802.2,209,15,1,3
0,0,2,35,4995,91,12,6000,36373.63,17035.07,221,15,0,3
0,0,1,37,4924,28,12,6617.93,17616.78,193.55,194,15,0,2
0,0,1,29,4721,3,12,1200,1722.89,57094.38,195,13,1,3
0,0,1,48,6640,3,12,1400,20580,4193.55,182,15,0,2
0,26,1,26,5056,25,12,2300,3885,628.27,194,15,1,3
0,0,1,33,7217,94,12,10365,6680.09,535.15,197,15,0,3
0,0,1,34,5360,95,12,15200,15036.05,6736.99,202,15,2,3
0,0,1,50,5893,3,12,2923.86,6493.25,9434.02,197,7,1,2
0,0,2,28,6078,3,12,2105.77,6900,9632.75,207,7,2,3
0,8,1,35,4509,45,12,3864.53,38006,0.5,202,15,0,3
0,0,1,34,8313,3,12,1400,1742.11,1474.83,177,15,1,0
0,0,0,53,7551,94,11,22000,121543.4,24818.2,172,15,0,3
0,0,2,44,4995,16,12,2100,7013,2238.95,216,4,0,2
0,0,1,28,3840,9,12,3200,8140,25896.32,195,20,0,3
0,0,1,34,4629,66,12,3560,49,0.5,217,15,0,3
0,0,1,48,14401,17,12,850,2298.52,381.37,197,14,0,0
0,0,1,41,4598,3,12,2000,7313.73,57094.38,188,15,0,3
